Tahun,Bulan,SektorEkonomi,PenyaluranKredit,NPL,percentNPL,Pandemic,pandemicTF,CreditChannelLog,Inflasi,EconGrowth,Unemployment,LogCreditChannel,valueNPL,valueChannel
2012,Dec,Transportasi pergudangan dan komunikasi,20678,485,0.02345488,FALSE,0,4.315508531,0.54,5.87,6.13,13.31550853,485,20678
2012,Dec,Perantara Keuangan,14147,161,0.011380505,FALSE,0,4.150664354,0.54,5.87,6.13,13.15066435,161,14147
2012,Dec,Real Estate Usaha Persewaan,25859,689,0.026644495,FALSE,0,4.412611726,0.54,5.87,6.13,13.41261173,689,25859
2012,Dec,Admistrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib,229,5,0.021834061,FALSE,0,2.359835482,0.54,5.87,6.13,11.35983548,5,229
2012,Dec,Jasa Pendidikan,1888,22,0.011652542,FALSE,0,3.27600199,0.54,5.87,6.13,12.27600199,22,1888
2012,Dec,Jasa Kesehatan dan Kegiatan Sosial,3518,99,0.028140989,FALSE,0,3.546295835,0.54,5.87,6.13,12.54629584,99,3518
2012,Dec,Jasa Kemasyarakatan Sosial Budaya Hiburan dan Perorangan lainnya,26378,891,0.033778148,FALSE,0,4.421241864,0.54,5.87,6.13,13.42124186,891,26378
2012,Dec,Jasa Perorangan yang Melayani Rumah Tangga,672,40,0.05952381,FALSE,0,2.827369273,0.54,5.87,6.13,11.82736927,40,672
2012,Dec,Badan Internasional dan Badan Ekstra Internasional Lainnya,414,8,0.019323672,FALSE,0,2.617000341,0.54,5.87,6.13,11.61700034,8,414
2012,Dec,Kegiatan yang belum jelas batasannya,29425,731,0.024842821,FALSE,0,4.468716472,0.54,5.87,6.13,13.46871647,731,29425
2013,Jan,Pertanian Perburuan dan Kehutanan,41001,1637,0.039925855,FALSE,0,4.612794449,1.03,5.54,6.13,13.61279445,1637,41001
2013,Jan,Perikanan,2907,167,0.05744754,FALSE,0,3.463445032,1.03,5.54,6.13,12.46344503,167,2907
2013,Jan,Pertambangan dan Penggalian,4832,246,0.050910596,FALSE,0,3.684126926,1.03,5.54,6.13,12.68412693,246,4832
2013,Jan,Industri Pengolahan,55449,1788,0.032245848,FALSE,0,4.743893718,1.03,5.54,6.13,13.74389372,1788,55449
2013,Jan,Listrik gas dan air,1660,17,0.010240964,FALSE,0,3.220108088,1.03,5.54,6.13,12.22010809,17,1660
2013,Jan,Konstruksi,30127,1647,0.05466857,FALSE,0,4.478955887,1.03,5.54,6.13,13.47895589,1647,30127
2013,Jan,Perdagangan Besar dan Eceran,241496,9265,0.038365025,FALSE,0,5.382909942,1.03,5.54,6.13,14.38290994,9265,241496
2013,Jan,Penyediaan akomodasi dan penyediaan makan minum,13101,337,0.025723227,FALSE,0,4.117304447,1.03,5.54,6.13,13.11730445,337,13101
2013,Jan,Transportasi pergudangan dan komunikasi,19890,442,0.022222222,FALSE,0,4.298634783,1.03,5.54,6.13,13.29863478,442,19890
2013,Jan,Perantara Keuangan,14140,193,0.013649222,FALSE,0,4.150449409,1.03,5.54,6.13,13.15044941,193,14140
2013,Jan,Real Estate Usaha Persewaan,22983,697,0.030326763,FALSE,0,4.361406717,1.03,5.54,6.13,13.36140672,697,22983
2013,Jan,Admistrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib,215,5,0.023255814,FALSE,0,2.33243846,1.03,5.54,6.13,11.33243846,5,215
2013,Jan,Jasa Pendidikan,1826,36,0.019715225,FALSE,0,3.261500773,1.03,5.54,6.13,12.26150077,36,1826
2013,Jan,Jasa Kesehatan dan Kegiatan Sosial,3382,98,0.028976937,FALSE,0,3.529173603,1.03,5.54,6.13,12.5291736,98,3382
2013,Jan,Jasa Kemasyarakatan Sosial Budaya Hiburan dan Perorangan lainnya,25220,934,0.0370341,FALSE,0,4.401745082,1.03,5.54,6.13,13.40174508,934,25220
2013,Jan,Jasa Perorangan yang Melayani Rumah Tangga,679,40,0.058910162,FALSE,0,2.831869774,1.03,5.54,6.13,11.83186977,40,679
2013,Jan,Badan Internasional dan Badan Ekstra Internasional Lainnya,384,8,0.020833333,FALSE,0,2.584331224,1.03,5.54,6.13,11.58433122,8,384
2013,Jan,Kegiatan yang belum jelas batasannya,27486,715,0.026013243,FALSE,0,4.439111542,1.03,5.54,6.13,13.43911154,715,27486
2013,Feb,Pertanian Perburuan dan Kehutanan,41418,1688,0.040755227,FALSE,0,4.617189124,0.75,5.54,5.88,13.61718912,1688,41418
2013,Feb,Perikanan,2927,176,0.060129826,FALSE,0,3.466422722,0.75,5.54,5.88,12.46642272,176,2927
2013,Feb,Pertambangan dan Penggalian,5114,274,0.053578412,FALSE,0,3.708760724,0.75,5.54,5.88,12.70876072,274,5114
2013,Feb,Industri Pengolahan,54759,1825,0.033327855,FALSE,0,4.738455509,0.75,5.54,5.88,13.73845551,1825,54759
2013,Feb,Listrik gas dan air,1579,21,0.013299557,FALSE,0,3.19838213,0.75,5.54,5.88,12.19838213,21,1579
2013,Feb,Konstruksi,30690,1631,0.053144347,FALSE,0,4.486996888,0.75,5.54,5.88,13.48699689,1631,30690
2013,Feb,Perdagangan Besar dan Eceran,246193,9602,0.039001921,FALSE,0,5.3912757,0.75,5.54,5.88,14.3912757,9602,246193
2013,Feb,Penyediaan akomodasi dan penyediaan makan minum,13459,341,0.025336206,FALSE,0,4.129012793,0.75,5.54,5.88,13.12901279,341,13459
2013,Feb,Transportasi pergudangan dan komunikasi,20668,459,0.022208245,FALSE,0,4.315298453,0.75,5.54,5.88,13.31529845,459,20668
2013,Feb,Perantara Keuangan,12780,203,0.015884194,FALSE,0,4.106530854,0.75,5.54,5.88,13.10653085,203,12780
2013,Feb,Real Estate Usaha Persewaan,23409,710,0.030330215,FALSE,0,4.369382862,0.75,5.54,5.88,13.36938286,710,23409
2013,Feb,Admistrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib,212,5,0.023584906,FALSE,0,2.326335861,0.75,5.54,5.88,11.32633586,5,212
2013,Feb,Jasa Pendidikan,1928,38,0.019709544,FALSE,0,3.28510703,0.75,5.54,5.88,12.28510703,38,1928
2013,Feb,Jasa Kesehatan dan Kegiatan Sosial,3523,96,0.027249503,FALSE,0,3.546912643,0.75,5.54,5.88,12.54691264,96,3523
2013,Feb,Jasa Kemasyarakatan Sosial Budaya Hiburan dan Perorangan lainnya,25464,922,0.03620798,FALSE,0,4.405926626,0.75,5.54,5.88,13.40592663,922,25464
2013,Feb,Jasa Perorangan yang Melayani Rumah Tangga,713,41,0.057503506,FALSE,0,2.85308953,0.75,5.54,5.88,11.85308953,41,713
2013,Feb,Badan Internasional dan Badan Ekstra Internasional Lainnya,373,8,0.021447721,FALSE,0,2.571708832,0.75,5.54,5.88,11.57170883,8,373
2013,Feb,Kegiatan yang belum jelas batasannya,29297,747,0.025497491,FALSE,0,4.466823151,0.75,5.54,5.88,13.46682315,747,29297
2013,Mar,Pertanian Perburuan dan Kehutanan,43543,1798,0.041292515,FALSE,0,4.638918348,0.63,5.54,5.88,13.63891835,1798,43543
2013,Mar,Perikanan,3048,219,0.071850394,FALSE,0,3.484014963,0.63,5.54,5.88,12.48401496,219,3048
2013,Mar,Pertambangan dan Penggalian,4966,272,0.054772453,FALSE,0,3.696006715,0.63,5.54,5.88,12.69600672,272,4966
2013,Mar,Industri Pengolahan,57386,1855,0.032324957,FALSE,0,4.758805954,0.63,5.54,5.88,13.75880595,1855,57386
2013,Mar,Listrik gas dan air,1644,19,0.011557178,FALSE,0,3.215901813,0.63,5.54,5.88,12.21590181,19,1644
2013,Mar,Konstruksi,32116,1719,0.053524723,FALSE,0,4.506721449,0.63,5.54,5.88,13.50672145,1719,32116
2013,Mar,Perdagangan Besar dan Eceran,257709,9624,0.037344447,FALSE,0,5.411129586,0.63,5.54,5.88,14.41112959,9624,257709
2013,Mar,Penyediaan akomodasi dan penyediaan makan minum,13837,331,0.02392137,FALSE,0,4.141041941,0.63,5.54,5.88,13.14104194,331,13837
2013,Mar,Transportasi pergudangan dan komunikasi,21337,460,0.021558795,FALSE,0,4.329133357,0.63,5.54,5.88,13.32913336,460,21337
2013,Mar,Perantara Keuangan,12531,215,0.01715745,FALSE,0,4.09798573,0.63,5.54,5.88,13.09798573,215,12531
2013,Mar,Real Estate Usaha Persewaan,24012,692,0.028818924,FALSE,0,4.380428335,0.63,5.54,5.88,13.38042833,692,24012
2013,Mar,Admistrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib,216,5,0.023148148,FALSE,0,2.334453751,0.63,5.54,5.88,11.33445375,5,216
2013,Mar,Jasa Pendidikan,1946,45,0.023124358,FALSE,0,3.289142836,0.63,5.54,5.88,12.28914284,45,1946
2013,Mar,Jasa Kesehatan dan Kegiatan Sosial,3627,95,0.026192446,FALSE,0,3.559547556,0.63,5.54,5.88,12.55954756,95,3627
2013,Mar,Jasa Kemasyarakatan Sosial Budaya Hiburan dan Perorangan lainnya,25969,905,0.034849243,FALSE,0,4.414455226,0.63,5.54,5.88,13.41445523,905,25969
2013,Mar,Jasa Perorangan yang Melayani Rumah Tangga,840,43,0.051190476,FALSE,0,2.924279286,0.63,5.54,5.88,11.92427929,43,840
2013,Mar,Badan Internasional dan Badan Ekstra Internasional Lainnya,361,9,0.024930748,FALSE,0,2.557507202,0.63,5.54,5.88,11.5575072,9,361
2013,Mar,Kegiatan yang belum jelas batasannya,24358,696,0.028573775,FALSE,0,4.386641626,0.63,5.54,5.88,13.38664163,696,24358
2013,Apr,Pertanian Perburuan dan Kehutanan,44057,1782,0.040447602,FALSE,0,4.644014921,-0.1,5.59,5.88,13.64401492,1782,44057
2013,Apr,Perikanan,3168,222,0.070075758,FALSE,0,3.500785173,-0.1,5.59,5.88,12.50078517,222,3168
2013,Apr,Pertambangan dan Penggalian,5085,253,0.049754179,FALSE,0,3.706290957,-0.1,5.59,5.88,12.70629096,253,5085
2013,Apr,Industri Pengolahan,57849,1909,0.032999706,FALSE,0,4.762295856,-0.1,5.59,5.88,13.76229586,1909,57849
2013,Apr,Listrik gas dan air,1656,17,0.0102657,FALSE,0,3.219060332,-0.1,5.59,5.88,12.21906033,17,1656
2013,Apr,Konstruksi,33145,1794,0.054125811,FALSE,0,4.520418023,-0.1,5.59,5.88,13.52041802,1794,33145
2013,Apr,Perdagangan Besar dan Eceran,265069,9902,0.037356311,FALSE,0,5.42335894,-0.1,5.59,5.88,14.42335894,9902,265069
2013,Apr,Penyediaan akomodasi dan penyediaan makan minum,14253,540,0.037886761,FALSE,0,4.153906285,-0.1,5.59,5.88,13.15390629,540,14253
2013,Apr,Transportasi pergudangan dan komunikasi,21810,463,0.021228794,FALSE,0,4.338655666,-0.1,5.59,5.88,13.33865567,463,21810
2013,Apr,Perantara Keuangan,12652,213,0.016835283,FALSE,0,4.102159183,-0.1,5.59,5.88,13.10215918,213,12652
2013,Apr,Real Estate Usaha Persewaan,24355,729,0.029932252,FALSE,0,4.386588134,-0.1,5.59,5.88,13.38658813,729,24355
2013,Apr,Admistrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib,244,4,0.016393443,FALSE,0,2.387389826,-0.1,5.59,5.88,11.38738983,4,244
2013,Apr,Jasa Pendidikan,1953,43,0.022017409,FALSE,0,3.290702243,-0.1,5.59,5.88,12.29070224,43,1953
2013,Apr,Jasa Kesehatan dan Kegiatan Sosial,3715,80,0.02153432,FALSE,0,3.569958818,-0.1,5.59,5.88,12.56995882,80,3715
2013,Apr,Jasa Kemasyarakatan Sosial Budaya Hiburan dan Perorangan lainnya,26205,911,0.034764358,FALSE,0,4.418384164,-0.1,5.59,5.88,13.41838416,911,26205
2013,Apr,Jasa Perorangan yang Melayani Rumah Tangga,853,40,0.046893318,FALSE,0,2.930949031,-0.1,5.59,5.88,11.93094903,40,853
2013,Apr,Badan Internasional dan Badan Ekstra Internasional Lainnya,345,9,0.026086957,FALSE,0,2.537819095,-0.1,5.59,5.88,11.5378191,9,345
2013,Apr,Kegiatan yang belum jelas batasannya,26617,714,0.026824961,FALSE,0,4.425159105,-0.1,5.59,5.88,13.4251591,714,26617
2013,May,Pertanian Perburuan dan Kehutanan,45538,1789,0.039285871,FALSE,0,4.658373953,-0.03,5.59,5.88,13.65837395,1789,45538
2013,May,Perikanan,3279,220,0.067093626,FALSE,0,3.515741417,-0.03,5.59,5.88,12.51574142,220,3279
2013,May,Pertambangan dan Penggalian,5043,173,0.034304977,FALSE,0,3.702688968,-0.03,5.59,5.88,12.70268897,173,5043
2013,May,Industri Pengolahan,60014,1947,0.03244243,FALSE,0,4.778252574,-0.03,5.59,5.88,13.77825257,1947,60014
2013,May,Listrik gas dan air,1662,17,0.01022864,FALSE,0,3.220631019,-0.03,5.59,5.88,12.22063102,17,1662
2013,May,Konstruksi,34876,2010,0.057632756,FALSE,0,4.542526669,-0.03,5.59,5.88,13.54252667,2010,34876
2013,May,Perdagangan Besar dan Eceran,271260,10154,0.037432721,FALSE,0,5.433385757,-0.03,5.59,5.88,14.43338576,10154,271260
2013,May,Penyediaan akomodasi dan penyediaan makan minum,14931,558,0.037371911,FALSE,0,4.174088895,-0.03,5.59,5.88,13.1740889,558,14931
2013,May,Transportasi pergudangan dan komunikasi,22745,506,0.022246648,FALSE,0,4.356885941,-0.03,5.59,5.88,13.35688594,506,22745
2013,May,Perantara Keuangan,13476,219,0.016251113,FALSE,0,4.129561002,-0.03,5.59,5.88,13.129561,219,13476
2013,May,Real Estate Usaha Persewaan,25569,749,0.029293285,FALSE,0,4.407713743,-0.03,5.59,5.88,13.40771374,749,25569
2013,May,Admistrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib,243,4,0.016460905,FALSE,0,2.385606274,-0.03,5.59,5.88,11.38560627,4,243
2013,May,Jasa Pendidikan,1981,42,0.021201413,FALSE,0,3.296884476,-0.03,5.59,5.88,12.29688448,42,1981
2013,May,Jasa Kesehatan dan Kegiatan Sosial,3826,76,0.019864088,FALSE,0,3.582744966,-0.03,5.59,5.88,12.58274497,76,3826
2013,May,Jasa Kemasyarakatan Sosial Budaya Hiburan dan Perorangan lainnya,26854,940,0.035004096,FALSE,0,4.429008985,-0.03,5.59,5.88,13.42900898,940,26854
2013,May,Jasa Perorangan yang Melayani Rumah Tangga,890,38,0.042696629,FALSE,0,2.949390007,-0.03,5.59,5.88,11.94939001,38,890
2013,May,Badan Internasional dan Badan Ekstra Internasional Lainnya,329,8,0.024316109,FALSE,0,2.517195898,-0.03,5.59,5.88,11.5171959,8,329
2013,May,Kegiatan yang belum jelas batasannya,26018,703,0.027019756,FALSE,0,4.415273909,-0.03,5.59,5.88,13.41527391,703,26018
2013,Jun,Pertanian Perburuan dan Kehutanan,42643,1542,0.036160683,FALSE,0,4.62984775,1.03,5.59,5.88,13.62984775,1542,42643
2013,Jun,Perikanan,3413,193,0.056548491,FALSE,0,3.533136288,1.03,5.59,5.88,12.53313629,193,3413
2013,Jun,Pertambangan dan Penggalian,4710,167,0.035456476,FALSE,0,3.673020907,1.03,5.59,5.88,12.67302091,167,4710
2013,Jun,Industri Pengolahan,65530,1858,0.028353426,FALSE,0,4.816440168,1.03,5.59,5.88,13.81644017,1858,65530
2013,Jun,Listrik gas dan air,1791,22,0.01228364,FALSE,0,3.253095586,1.03,5.59,5.88,12.25309559,22,1791
2013,Jun,Konstruksi,37513,1906,0.050809053,FALSE,0,4.574181797,1.03,5.59,5.88,13.5741818,1906,37513
2013,Jun,Perdagangan Besar dan Eceran,307955,10800,0.035070059,FALSE,0,5.48848726,1.03,5.59,5.88,14.48848726,10800,307955
2013,Jun,Penyediaan akomodasi dan penyediaan makan minum,15870,370,0.02331443,FALSE,0,4.200576927,1.03,5.59,5.88,13.20057693,370,15870
2013,Jun,Transportasi pergudangan dan komunikasi,23910,531,0.022208281,FALSE,0,4.378579576,1.03,5.59,5.88,13.37857958,531,23910
2013,Jun,Perantara Keuangan,12298,200,0.016262807,FALSE,0,4.089834489,1.03,5.59,5.88,13.08983449,200,12298
2013,Jun,Real Estate Usaha Persewaan,30767,855,0.027789515,FALSE,0,4.488085152,1.03,5.59,5.88,13.48808515,855,30767
2013,Jun,Admistrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib,255,3,0.011764706,FALSE,0,2.40654018,1.03,5.59,5.88,11.40654018,3,255
2013,Jun,Jasa Pendidikan,1947,35,0.017976374,FALSE,0,3.289365952,1.03,5.59,5.88,12.28936595,35,1947
2013,Jun,Jasa Kesehatan dan Kegiatan Sosial,3971,68,0.01712415,FALSE,0,3.598899887,1.03,5.59,5.88,12.59889989,68,3971
2013,Jun,Jasa Kemasyarakatan Sosial Budaya Hiburan dan Perorangan lainnya,28930,958,0.033114414,FALSE,0,4.461348434,1.03,5.59,5.88,13.46134843,958,28930
2013,Jun,Jasa Perorangan yang Melayani Rumah Tangga,1127,41,0.036379769,FALSE,0,3.051923916,1.03,5.59,5.88,12.05192392,41,1127
2013,Jun,Badan Internasional dan Badan Ekstra Internasional Lainnya,308,9,0.029220779,FALSE,0,2.488550717,1.03,5.59,5.88,11.48855072,9,308
2013,Jun,Kegiatan yang belum jelas batasannya,803,13,0.01618929,FALSE,0,2.904715545,1.03,5.59,5.88,11.90471555,13,803
2013,Jul,Pertanian Perburuan dan Kehutanan,43616,1586,0.036362803,FALSE,0,4.639645834,3.29,5.52,5.88,13.63964583,1586,43616
2013,Jul,Perikanan,3416,140,0.040983607,FALSE,0,3.533517862,3.29,5.52,5.88,12.53351786,140,3416
2013,Jul,Pertambangan dan Penggalian,4887,210,0.042971148,FALSE,0,3.689042339,3.29,5.52,5.88,12.68904234,210,4887
2013,Jul,Industri Pengolahan,58405,1870,0.032017807,FALSE,0,4.766450028,3.29,5.52,5.88,13.76645003,1870,58405
2013,Jul,Listrik gas dan air,1733,24,0.013848817,FALSE,0,3.238798563,3.29,5.52,5.88,12.23879856,24,1733
2013,Jul,Konstruksi,38640,1967,0.050905797,FALSE,0,4.587037118,3.29,5.52,5.88,13.58703712,1967,38640
2013,Jul,Perdagangan Besar dan Eceran,310870,11162,0.035905684,FALSE,0,5.492578813,3.29,5.52,5.88,14.49257881,11162,310870
2013,Jul,Penyediaan akomodasi dan penyediaan makan minum,16058,377,0.023477394,FALSE,0,4.205691454,3.29,5.52,5.88,13.20569145,377,16058
2013,Jul,Transportasi pergudangan dan komunikasi,23398,578,0.024702966,FALSE,0,4.369178737,3.29,5.52,5.88,13.36917874,578,23398
2013,Jul,Perantara Keuangan,13229,212,0.016025399,FALSE,0,4.121527016,3.29,5.52,5.88,13.12152702,212,13229
2013,Jul,Real Estate Usaha Persewaan,31101,886,0.02848783,FALSE,0,4.492774353,3.29,5.52,5.88,13.49277435,886,31101
2013,Jul,Admistrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib,277,3,0.010830325,FALSE,0,2.442479769,3.29,5.52,5.88,11.44247977,3,277
2013,Jul,Jasa Pendidikan,1984,34,0.017137097,FALSE,0,3.297541668,3.29,5.52,5.88,12.29754167,34,1984
2013,Jul,Jasa Kesehatan dan Kegiatan Sosial,4052,73,0.018015795,FALSE,0,3.607669437,3.29,5.52,5.88,12.60766944,73,4052
2013,Jul,Jasa Kemasyarakatan Sosial Budaya Hiburan dan Perorangan lainnya,29631,975,0.032904728,FALSE,0,4.471746308,3.29,5.52,5.88,13.47174631,975,29631
2013,Jul,Jasa Perorangan yang Melayani Rumah Tangga,1195,34,0.028451883,FALSE,0,3.077367905,3.29,5.52,5.88,12.07736791,34,1195
2013,Jul,Badan Internasional dan Badan Ekstra Internasional Lainnya,286,9,0.031468531,FALSE,0,2.456366033,3.29,5.52,5.88,11.45636603,9,286
2013,Jul,Kegiatan yang belum jelas batasannya,1708,14,0.008196721,FALSE,0,3.232487866,3.29,5.52,5.88,12.23248787,14,1708
2013,Aug,Pertanian Perburuan dan Kehutanan,43734,1679,0.038391183,FALSE,0,4.640819201,1.12,5.52,6.17,13.6408192,1679,43734
2013,Aug,Perikanan,3414,155,0.045401289,FALSE,0,3.533263517,1.12,5.52,6.17,12.53326352,155,3414
2013,Aug,Pertambangan dan Penggalian,5181,214,0.041304767,FALSE,0,3.714413592,1.12,5.52,6.17,12.71441359,214,5181
2013,Aug,Industri Pengolahan,57401,1911,0.033292103,FALSE,0,4.758919458,1.12,5.52,6.17,13.75891946,1911,57401
2013,Aug,Listrik gas dan air,1694,25,0.014757969,FALSE,0,3.228913406,1.12,5.52,6.17,12.22891341,25,1694
2013,Aug,Konstruksi,38323,2072,0.054066748,FALSE,0,4.583459499,1.12,5.52,6.17,13.5834595,2072,38323
2013,Aug,Perdagangan Besar dan Eceran,308605,11462,0.03714133,FALSE,0,5.489402958,1.12,5.52,6.17,14.48940296,11462,308605
2013,Aug,Penyediaan akomodasi dan penyediaan makan minum,16000,382,0.023875,FALSE,0,4.204119983,1.12,5.52,6.17,13.20411998,382,16000
2013,Aug,Transportasi pergudangan dan komunikasi,23204,614,0.026460955,FALSE,0,4.365562857,1.12,5.52,6.17,13.36556286,614,23204
2013,Aug,Perantara Keuangan,13329,307,0.023032486,FALSE,0,4.124797568,1.12,5.52,6.17,13.12479757,307,13329
2013,Aug,Real Estate Usaha Persewaan,30242,882,0.029164738,FALSE,0,4.480610509,1.12,5.52,6.17,13.48061051,882,30242
2013,Aug,Admistrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib,282,3,0.010638298,FALSE,0,2.450249108,1.12,5.52,6.17,11.45024911,3,282
2013,Aug,Jasa Pendidikan,1975,38,0.019240506,FALSE,0,3.2955671,1.12,5.52,6.17,12.2955671,38,1975
2013,Aug,Jasa Kesehatan dan Kegiatan Sosial,4051,77,0.019007652,FALSE,0,3.607562243,1.12,5.52,6.17,12.60756224,77,4051
2013,Aug,Jasa Kemasyarakatan Sosial Budaya Hiburan dan Perorangan lainnya,29929,1021,0.03411407,FALSE,0,4.476092206,1.12,5.52,6.17,13.47609221,1021,29929
2013,Aug,Jasa Perorangan yang Melayani Rumah Tangga,1255,38,0.030278884,FALSE,0,3.098643726,1.12,5.52,6.17,12.09864373,38,1255
2013,Aug,Badan Internasional dan Badan Ekstra Internasional Lainnya,276,8,0.028985507,FALSE,0,2.440909082,1.12,5.52,6.17,11.44090908,8,276
2013,Aug,Kegiatan yang belum jelas batasannya,408,4,0.009803922,FALSE,0,2.610660163,1.12,5.52,6.17,11.61066016,4,408
2013,Sep,Pertanian Perburuan dan Kehutanan,45015,1652,0.036698878,FALSE,0,4.653357254,-0.35,5.52,6.17,13.65335725,1652,45015
2013,Sep,Perikanan,3512,138,0.03929385,FALSE,0,3.545554507,-0.35,5.52,6.17,12.54555451,138,3512
2013,Sep,Pertambangan dan Penggalian,5250,215,0.040952381,FALSE,0,3.720159303,-0.35,5.52,6.17,12.7201593,215,5250
2013,Sep,Industri Pengolahan,57847,1875,0.03241309,FALSE,0,4.762280841,-0.35,5.52,6.17,13.76228084,1875,57847
2013,Sep,Listrik gas dan air,1678,23,0.013706794,FALSE,0,3.224791956,-0.35,5.52,6.17,12.22479196,23,1678
2013,Sep,Konstruksi,39529,2051,0.051885957,FALSE,0,4.596915828,-0.35,5.52,6.17,13.59691583,2051,39529
2013,Sep,Perdagangan Besar dan Eceran,312809,11212,0.035842958,FALSE,0,5.49527924,-0.35,5.52,6.17,14.49527924,11212,312809
2013,Sep,Penyediaan akomodasi dan penyediaan makan minum,16916,381,0.022523055,FALSE,0,4.228297676,-0.35,5.52,6.17,13.22829768,381,16916
2013,Sep,Transportasi pergudangan dan komunikasi,23669,648,0.027377582,FALSE,0,4.37417991,-0.35,5.52,6.17,13.37417991,648,23669
2013,Sep,Perantara Keuangan,13594,316,0.02324555,FALSE,0,4.133347266,-0.35,5.52,6.17,13.13334727,316,13594
2013,Sep,Real Estate Usaha Persewaan,30781,898,0.029173841,FALSE,0,4.488282725,-0.35,5.52,6.17,13.48828272,898,30781
2013,Sep,Admistrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib,272,4,0.014705882,FALSE,0,2.434568904,-0.35,5.52,6.17,11.4345689,4,272
2013,Sep,Jasa Pendidikan,1972,43,0.021805274,FALSE,0,3.294906911,-0.35,5.52,6.17,12.29490691,43,1972
2013,Sep,Jasa Kesehatan dan Kegiatan Sosial,4097,76,0.018550159,FALSE,0,3.612465964,-0.35,5.52,6.17,12.61246596,76,4097
2013,Sep,Jasa Kemasyarakatan Sosial Budaya Hiburan dan Perorangan lainnya,30364,1027,0.033822948,FALSE,0,4.482358983,-0.35,5.52,6.17,13.48235898,1027,30364
2013,Sep,Jasa Perorangan yang Melayani Rumah Tangga,1322,38,0.028744327,FALSE,0,3.121231455,-0.35,5.52,6.17,12.12123146,38,1322
2013,Sep,Badan Internasional dan Badan Ekstra Internasional Lainnya,258,8,0.031007752,FALSE,0,2.411619706,-0.35,5.52,6.17,11.41161971,8,258
2013,Sep,Kegiatan yang belum jelas batasannya,475,4,0.008421053,FALSE,0,2.67669361,-0.35,5.52,6.17,11.67669361,4,475
2013,Oct,Pertanian Perburuan dan Kehutanan,45773,1654,0.036134839,FALSE,0,4.660609377,0.09,5.58,6.17,13.66060938,1654,45773
2013,Oct,Perikanan,3516,179,0.050910125,FALSE,0,3.546048866,0.09,5.58,6.17,12.54604887,179,3516
2013,Oct,Pertambangan dan Penggalian,4697,389,0.082818821,FALSE,0,3.67182056,0.09,5.58,6.17,12.67182056,389,4697
2013,Oct,Industri Pengolahan,57361,1914,0.033367619,FALSE,0,4.758616714,0.09,5.58,6.17,13.75861671,1914,57361
2013,Oct,Listrik gas dan air,1684,24,0.014251781,FALSE,0,3.226342087,0.09,5.58,6.17,12.22634209,24,1684
2013,Oct,Konstruksi,40123,2081,0.051865514,FALSE,0,4.603393398,0.09,5.58,6.17,13.6033934,2081,40123
2013,Oct,Perdagangan Besar dan Eceran,313269,11275,0.035991432,FALSE,0,5.495917421,0.09,5.58,6.17,14.49591742,11275,313269
2013,Oct,Penyediaan akomodasi dan penyediaan makan minum,17128,384,0.02241943,FALSE,0,4.233706654,0.09,5.58,6.17,13.23370665,384,17128
2013,Oct,Transportasi pergudangan dan komunikasi,22832,684,0.029957954,FALSE,0,4.358543956,0.09,5.58,6.17,13.35854396,684,22832
2013,Oct,Perantara Keuangan,13596,329,0.024198294,FALSE,0,4.133411156,0.09,5.58,6.17,13.13341116,329,13596
2013,Oct,Real Estate Usaha Persewaan,30239,925,0.030589636,FALSE,0,4.480567425,0.09,5.58,6.17,13.48056743,925,30239
2013,Oct,Admistrasi Pemerintahan Pertahanan dan Jaminan Sosial Wajib,270,2,0.007407407,FALSE,0,2.431363764,0.09,5.58,6.17,11.43136376,2,270
2013,Oct,Jasa Pendidikan,2016,42,0.020833333,FALSE,0,3.304490528,0.09,5.58,6.17,12.30449053,42,2016
2013,Oct,Jasa Kesehatan dan Kegiatan Sosial,4138,73,0.017641373,FALSE,0,3.616790486,0.09,5.58,6.17,12.61679049,73,4138
2013,Oct,Jasa Kemasyarakatan Sosial Budaya Hiburan dan Perorangan lainnya,30507,1035,0.03392664,FALSE,0,4.484399502,0.09,5.58,6.17,13.4843995,1035,30507
2013,Oct,Jasa Perorangan yang Melayani Rumah Tangga,1381,41,0.029688631,FALSE,0,3.140193679,0.09,5.58,6.17,12.14019368,41,1381
2013,Oct,Badan Internasional dan Badan Ekstra Internasional Lainnya,247,8,0.032388664,FALSE,0,2.392696953,0.09,5.58,6.17,11.39269695,8,247
2013,Oct,Kegiatan yang belum jelas batasannya,452,1,0.002212389,FALSE,0,2.655138435,0.09,5.58,6.17,11.65513843,1,452
2013,Nov,Pertanian Perburuan dan Kehutanan,46725,1633,0.034949171,FALSE,0,4.66954931,0.12,5.58,6.17,13.66954931,1633,46725
2013,Nov,Perikanan,3598,178,0.049471929,FALSE,0,3.556061159,0.12,5.58,6.17,12.55606116,178,3598
